Grid_ID,X1_Entropy,X2_Contrast,X3_Homogeneity,X4_Energy,X5_Correlation,X6_Indeks_ExG,X7_Indeks_ExR,X8_Indeks_ExGR,kepadatan,Y_Target
site3_113.png_X256_Y0,12.331975251732597,164.4646302053331,0.11112757109709676,0.01642808092461578,0.8899830387509804,20.499344,0.16077487,-0.1168624,0.0538177490234375,1
site3_113.png_X0_Y256,12.42028136765876,185.12631418805483,0.1164739651588367,0.016265141090765607,0.89354900016258,22.12616,0.1663366,-0.12479257,0.058197021484375,1
site3_113.png_X256_Y256,12.89272193403932,205.41971615484692,0.09482557578010246,0.01320208642612341,0.9199754254940916,36.22502,0.13740468,-0.034886494,0.00286865234375,0
site3_117.png_X0_Y0,13.184316368091597,453.6308983774278,0.06842249309166067,0.01183229497861898,0.7720720885168315,75.93002,-0.019766878,0.3339273,0.0,0
site3_117.png_X256_Y0,13.118628335094199,357.7071259701858,0.07473892230906645,0.012557002021972396,0.8430853366521739,44.209976,0.073436126,0.07270816,0.0809783935546875,1
site3_117.png_X0_Y256,13.173904148383025,367.5782630929293,0.08037392517711842,0.012274020017342242,0.856855984639241,41.458862,0.092322685,0.05563039,0.0,0
site3_117.png_X256_Y256,12.366257936695401,193.0248764898163,0.0999417616936229,0.016241128537243403,0.8558298494883498,19.343857,0.14542636,-0.093423896,0.0,0
site3_143.png_X0_Y0,12.828707025429111,338.64022710616047,0.08765881356811006,0.013943382524240877,0.8146248047433403,38.026672,0.15283668,-0.07813948,0.004302978515625,0
site3_143.png_X256_Y0,11.698037770034006,221.1251281508319,0.1782823804676872,0.047769079123202024,0.8549913193152017,17.317719,0.15559022,-0.12622201,0.462310791015625,2
site3_143.png_X0_Y256,13.089976665397883,342.3710711625321,0.08582210286716616,0.01267876560143147,0.865463045670364,38.6942,0.15096784,-0.065937564,0.0,0
site3_143.png_X256_Y256,12.435413966026838,262.6759871653943,0.1004883477767844,0.016030625020243924,0.7991075774254235,24.508224,0.15723443,-0.11305998,0.0,0
site3_144.png_X0_Y0,12.914375003934069,181.33585764790755,0.1321242163824557,0.014750911535218297,0.974324850353144,24.406937,0.104829445,-0.014388859,0.0,0
site3_144.png_X256_Y0,12.946173576630201,335.87000785458406,0.13853111223101025,0.015317994092653013,0.932503512933115,29.190674,0.027377686,0.11902815,0.108551025390625,1
site3_144.png_X0_Y256,13.366380831301473,300.2279450812282,0.10901842855787931,0.011866509269355606,0.9542432582121615,19.376495,0.10580535,-0.033809975,0.0,0
site3_144.png_X256_Y256,13.812978875987692,567.6297733443994,0.06416777768381787,0.009514154159201427,0.8763543939371892,48.191193,0.035432648,0.12258245,0.0,0
site3_206.png_X0_Y0,12.883756896066648,220.74673600598615,0.09789720511983294,0.013894810474771391,0.9251727067981781,24.29837,0.16064042,-0.10389906,0.0,0
site3_206.png_X256_Y0,13.09594586773564,312.81018579092495,0.08033883461876282,0.012068448931019993,0.8698853104281696,56.177094,0.04656165,0.171235,0.0,0
site3_206.png_X0_Y256,12.466579581368778,185.75414003929063,0.10374727504033623,0.015481966466329366,0.8836304520606387,21.985153,0.16643152,-0.12347008,0.132598876953125,1
site3_206.png_X256_Y256,13.297069465971822,267.3331417904275,0.10618949659189685,0.012392438538684606,0.9590921172987378,36.929718,0.07081681,0.082885176,0.3791961669921875,1
site3_236.png_X0_Y0,13.472151277204457,454.6928870656636,0.0692204885357508,0.0110607013953245,0.8640801871459166,55.524673,0.14144894,-0.00708088,0.0091094970703125,0
site3_236.png_X256_Y0,12.829889289131325,302.78339038771327,0.08427396073578211,0.01409741910572047,0.8379213708965351,32.93228,0.16206446,-0.093023784,0.0001068115234375,0
site3_236.png_X0_Y256,13.746739596453507,648.5809492142407,0.07893712249950088,0.016332266920820782,0.8618444975225095,72.69949,0.10353571,0.10038828,0.1185760498046875,1
site3_236.png_X256_Y256,13.55357843740835,396.8328701401009,0.07380135135181061,0.010276314455924074,0.8984245338950498,40.20076,0.1185033,0.0039069876,0.0042724609375,0
site3_237.png_X0_Y0,12.286329714320656,171.75879039912692,0.11022507800758549,0.01698234981125574,0.8819543241034914,19.733368,0.16344249,-0.12774742,0.021881103515625,0
site3_237.png_X256_Y0,13.285084549555078,248.75817670787956,0.12941449534898977,0.017952973703098698,0.9645145497146796,20.990631,0.10096019,-0.02841566,0.3951416015625,1
site3_237.png_X0_Y256,12.318910000150563,188.9251766748386,0.10677697348060927,0.01681758959543703,0.8647986225666809,21.849945,0.16309205,-0.12347132,0.0,0
site3_237.png_X256_Y256,13.550004045520298,308.6006258860785,0.10084338543617795,0.011215706043511046,0.9504184637268489,48.55841,0.0646798,0.10440242,0.197235107421875,1
site3_266.png_X0_Y0,13.91225786489143,684.2624611177428,0.058703481727322204,0.009136468852087602,0.8452695200804261,63.375885,-0.006541876,0.26690176,0.0,0
site3_266.png_X256_Y0,14.192049045015427,934.5736455329827,0.04943162645190737,0.008114928988606773,0.8068989751751043,76.55838,-0.00028953538,0.27937394,0.0,0
site3_266.png_X0_Y256,13.897717645447155,735.1441635428973,0.05574062726968915,0.009139265442748647,0.8027273499102339,82.996185,0.000509226,0.30658525,0.0,0
site3_266.png_X256_Y256,13.997901518636098,928.1388207059904,0.04646714486285998,0.008680396930024058,0.7299849370567615,91.181595,0.0027522813,0.31427515,0.0,0
site3_267.png_X0_Y0,13.842397388118219,779.3736140997437,0.051749160497966795,0.009268070155847645,0.7562549366994339,56.06024,0.13059819,0.019311247,0.0781402587890625,1
site3_267.png_X256_Y0,12.669571292108605,300.3706819792891,0.08519185152761395,0.014895810358395153,0.7931164493616407,27.981415,0.1595369,-0.104955524,0.0,0
site3_267.png_X0_Y256,13.492811193347853,586.6378628111745,0.06501496083512444,0.01101697993769588,0.7848680902580963,35.491898,0.13957489,-0.058357306,0.287353515625,1
site3_267.png_X256_Y256,12.595770935044886,297.890859149731,0.0817603148636341,0.015136291135657405,0.7676538382942419,29.786453,0.1588152,-0.09896006,0.0051116943359375,0
site3_268.png_X0_Y0,12.373459895540826,233.60826184640868,0.0934844799065794,0.016698083023463615,0.7996381675293045,23.928574,0.1661587,-0.118734285,0.003692626953125,0
site3_268.png_X256_Y0,12.147361557579927,250.92302900326087,0.23729176534729665,0.08703829875146901,0.9700857137959458,17.399017,0.12667158,-0.081986636,0.0,0
site3_268.png_X0_Y256,12.681346582341693,247.55847600682483,0.09165753882351106,0.01481776841114731,0.8537793363175552,23.964264,0.16613925,-0.11795667,0.0,0
site3_268.png_X256_Y256,12.738130772542233,259.6879058985762,0.15579800104494154,0.056985856058473505,0.9535702597012274,31.712769,0.12846455,-0.030898113,0.0,0
site3_292.png_X0_Y0,14.02154205773389,919.4030108011403,0.052118210726542616,0.008588376567411167,0.7757099984978935,80.37581,-0.03169938,0.3785404,0.0,0
site3_292.png_X256_Y0,13.450055113709112,474.2593808571351,0.07716182916112259,0.010800498375664574,0.8509294122683981,68.55559,-0.036080264,0.3381896,0.0,0
site3_292.png_X0_Y256,13.962747146275715,701.9805655727466,0.06509854577602325,0.008944627554467434,0.8620149747307564,71.12509,-0.0018504299,0.2966667,0.0,0
site3_292.png_X256_Y256,13.079400837551855,344.00135051723674,0.08238651201609773,0.012425400016303424,0.8561089896516347,85.72772,-0.05879517,0.37612534,0.0,0
site3_294.png_X0_Y0,14.325092392544423,1200.1467621828278,0.043771920239835144,0.007713115527310341,0.7465790916858643,85.35353,0.012284006,0.27226925,0.0,0
site3_294.png_X256_Y0,14.15605822074599,975.1594967380802,0.050036465237445184,0.008310651767766792,0.7775820620071502,83.3293,0.010605981,0.29140753,0.0,0
site3_294.png_X0_Y256,13.374855112170497,482.7950623708564,0.08966314988714644,0.012652633275793884,0.8854569466479979,74.127625,-0.05572474,0.4576671,0.0,0
site3_294.png_X256_Y256,13.709249792616273,430.2189367971507,0.07507594710923332,0.009697389432686008,0.9062133303996929,79.316605,0.03520903,0.24543533,0.045928955078125,0
site3_298.png_X0_Y0,13.762984234276074,560.7075896440198,0.06371150693866602,0.009662514697853588,0.858300446164744,53.920395,0.09369899,0.06639514,0.1989288330078125,1
site3_298.png_X256_Y0,13.007985021176207,340.89846809220137,0.0942034471544797,0.014963091058064534,0.8653488438877334,25.88028,0.14867958,-0.089538984,0.0901031494140625,1
site3_298.png_X0_Y256,13.161246431370945,434.77761006883816,0.0941100336832845,0.015053352252088285,0.8658998816681215,30.208878,0.14019027,-0.07329106,0.4032135009765625,2
site3_298.png_X256_Y256,12.958509502590289,364.2064502384924,0.08050319708266307,0.01345691805245372,0.8073779889193737,26.353928,0.15466824,-0.100209035,0.09356689453125,1
site3_299.png_X0_Y0,12.432208495636907,235.98686248978902,0.1176251855053497,0.016960080331963355,0.8611009789445809,20.503998,0.15724453,-0.12049319,0.0652313232421875,1
site3_299.png_X256_Y0,13.000484100018483,285.779839064308,0.08985959059681252,0.01325805426718539,0.8869457333920717,36.31549,0.12966233,-0.027261563,0.0,0
site3_299.png_X0_Y256,12.008999820477992,163.82291740256332,0.12201158665461785,0.019159716829223343,0.854513495854404,21.348297,0.15282106,-0.11616324,0.0,0
site3_299.png_X256_Y256,13.303239054464486,264.9073060391514,0.0922310057536776,0.011525734877915922,0.9404324527697506,37.534653,0.10026513,0.034946673,0.111419677734375,1
site3_320.png_X0_Y0,13.578980123865382,550.5771370686913,0.06600335632760149,0.010295102510990212,0.8246543681526468,59.415558,0.03363829,0.2373397,0.0,0
site3_320.png_X256_Y0,13.607018911226765,539.4384059466582,0.06383201210235091,0.010577845942456119,0.8412399376692941,57.67923,0.066044174,0.16165546,0.12841796875,1
site3_320.png_X0_Y256,13.635646428460769,667.3079922085459,0.055051813031164236,0.01005122607052968,0.7475960383553366,41.757233,0.12180501,0.02794673,0.0,0
site3_320.png_X256_Y256,13.530131234121049,509.50779902862973,0.06611752668025611,0.010666122726658792,0.8288154542944439,25.181747,0.16494545,-0.088182084,0.053436279296875,1
site3_321.png_X0_Y0,13.459992347600155,327.7962932526002,0.0852790564085482,0.010907527578491671,0.9205956514677945,40.89183,0.11680409,0.020769171,0.0,0
site3_321.png_X256_Y0,12.661091863034038,234.64990101463727,0.11463708179554392,0.015477974446081608,0.8936917028645598,29.561752,0.15552226,-0.095831156,0.154205322265625,1
site3_321.png_X0_Y256,13.619756317251115,553.942261119529,0.060278868378183255,0.010248849894621001,0.8128410050884153,64.827805,0.10775778,0.08890619,0.0296783447265625,0
site3_321.png_X256_Y256,13.010146675056086,312.8456552167476,0.08005894685303952,0.012853960097397059,0.8524080132399889,52.530365,0.14344564,-0.015297723,0.00128173828125,0
site3_322.png_X0_Y0,13.118891881011583,404.00699035526725,0.09064822783113625,0.01330143121000523,0.8467812231834057,36.040573,0.1432028,-0.07253561,0.25445556640625,1
site3_322.png_X256_Y0,13.560181405846441,534.7681132857462,0.0662506290547,0.010366095321228334,0.8261475886060495,52.27858,0.12377612,-0.007318479,0.0097808837890625,0
site3_322.png_X0_Y256,12.364204116395053,200.873345392999,0.1195049810394724,0.016804733386992867,0.8869962894351444,27.368607,0.15032059,-0.098876715,0.29852294921875,1
site3_322.png_X256_Y256,12.264327106474157,189.35240604575364,0.10694867837884944,0.017038291406353163,0.8498182770421339,28.559097,0.15569827,-0.10337023,0.052093505859375,1
site3_323.png_X0_Y0,13.093877816534196,548.932095423027,0.12027091990219743,0.025145060494571145,0.8464904466079017,25.250687,0.14458984,-0.093653455,0.717437744140625,2
site3_323.png_X256_Y0,12.783629630709866,345.4835418018277,0.13210541893022426,0.023223144612319835,0.8899378160606128,24.069199,0.14520693,-0.09838617,0.4584503173828125,2
site3_323.png_X0_Y256,13.018797722598492,335.6116158298496,0.09238106126346346,0.012963991488211792,0.8631924255700012,25.20369,0.16192862,-0.110908344,0.18243408203125,1
site3_323.png_X256_Y256,12.667289513487336,224.22481553068667,0.11418151798494904,0.015094253358195699,0.9007480979310567,26.37642,0.15142569,-0.09914173,0.1520538330078125,1
site3_324.png_X0_Y0,13.983056334364633,691.9663869966065,0.06478266566167631,0.009031411238756986,0.8714977581765306,62.41893,0.026856828,0.2256965,0.01776123046875,0
site3_324.png_X256_Y0,13.82268051820639,528.1686577428206,0.06972720110175847,0.009352254879736514,0.8872472851823788,53.817413,0.07245584,0.1275976,0.0,0
site3_324.png_X0_Y256,13.133387038956734,420.45081200739577,0.10414018874261614,0.01592692825155381,0.8947552089413009,24.844131,0.14535736,-0.08934389,0.3903045654296875,1
site3_324.png_X256_Y256,13.28497035530198,397.10634227219975,0.10522839638070022,0.02273580460936286,0.9093527808617966,51.56038,0.101732835,0.036914896,0.13311767578125,1
site3_325.png_X0_Y0,13.783636694470125,689.8487097510744,0.05928560224407438,0.009426008671693,0.7952471092827205,78.86839,0.013762571,0.2814772,0.0,0
site3_325.png_X256_Y0,13.467157238012895,459.26072948205126,0.07083890840793118,0.010944616924222945,0.8533185086041897,46.129242,0.12717287,-0.0064129233,0.072357177734375,1
site3_325.png_X0_Y256,13.067391792709927,307.48621430158835,0.0935753484310701,0.012847513608749249,0.8886690478536391,31.31755,0.15869024,-0.09190085,0.0,0
site3_325.png_X256_Y256,12.521604393547344,234.35309775687494,0.10071912333187576,0.016320295503302704,0.8669515879667683,24.666641,0.17444465,-0.12528259,0.0,0
site3_326.png_X0_Y0,13.076115914741514,239.94091315539816,0.09350866012155179,0.01260475593461616,0.921835649459825,69.37744,0.084589005,0.10502317,0.0,0
site3_326.png_X256_Y0,12.861622024337697,280.7597209907246,0.09445885999097281,0.013984810771644051,0.8817080862608668,35.39514,0.15562561,-0.08036117,0.0,0
site3_326.png_X0_Y256,12.251791478302017,146.92411519908427,0.12475908075489062,0.017117635832176813,0.9075233649849765,29.249527,0.16375598,-0.10757138,0.0,0
site3_326.png_X256_Y256,12.560011349894822,279.6278912858055,0.11501536410180803,0.016841336947745637,0.8520236260004157,26.240051,0.15241227,-0.10576178,0.0866546630859375,1
site3_328.png_X0_Y0,12.815799254427445,225.13847271782663,0.10068753295737704,0.013853395226806169,0.9028330328092035,28.791107,0.16155478,-0.10232734,0.0,0
site3_328.png_X256_Y0,12.146354210987157,191.1026234200798,0.11195626195037603,0.01748811656825596,0.8355825405591113,25.192444,0.14953718,-0.10656574,0.0,0
site3_328.png_X0_Y256,12.874546629619884,203.85577869689826,0.10390452414829938,0.0131246648175862,0.9270807016722091,29.985306,0.15656021,-0.08815262,0.0009613037109375,0
site3_328.png_X256_Y256,13.178812969361982,332.4938637333192,0.11757235997766902,0.013615773360466108,0.9351813440633784,42.384308,0.033501487,0.16157076,0.0655364990234375,1
site3_330.png_X0_Y0,12.28448032180215,200.21962350718655,0.1185452035853159,0.01757980017390021,0.8808760294635001,19.965576,0.15119451,-0.116019994,0.0110015869140625,0
site3_330.png_X256_Y0,13.134351187983654,321.02799099206214,0.08580188756438173,0.012395722523263517,0.8916447894484663,34.67636,0.14012244,-0.040606655,0.1432647705078125,1
site3_330.png_X0_Y256,11.992315928986148,168.48808093642066,0.11477847618217973,0.019735121489374473,0.8514966001532197,25.137054,0.15554245,-0.11028753,0.0,0
site3_330.png_X256_Y256,12.931593472511825,221.65530212238414,0.10822195875345646,0.015364860812387438,0.9305932085063469,38.081024,0.13349247,-0.03665343,0.0,0
site3_351.png_X0_Y0,13.484955693299096,614.0444475982864,0.0579425366084405,0.01064538299337081,0.7315808115530649,46.35016,0.1441895,-0.009999828,0.0,0
site3_351.png_X256_Y0,13.436646417463923,521.9775517979916,0.0624625349284854,0.010945284815375305,0.7862888133047987,40.11255,0.1612493,-0.05095197,0.0,0
site3_351.png_X0_Y256,13.877887842198339,615.9253279538,0.06005457176340558,0.009060482808850311,0.8528529361809238,55.050873,0.06931271,0.14982507,0.0099029541015625,0
site3_351.png_X256_Y256,13.8077483736435,616.0224257647402,0.060721306392807636,0.009615963122901127,0.8316884027065925,41.436462,0.13654575,-0.004356988,0.1360931396484375,1
site3_352.png_X0_Y0,13.30364894118852,400.0310641490171,0.08150550029360398,0.011921888882990117,0.8661403332859997,31.001678,0.1645779,-0.08149808,0.17108154296875,1
site3_352.png_X256_Y0,13.027954197963982,265.83372011366095,0.09072002250480178,0.012900521401892365,0.8997570246974083,33.960876,0.15629314,-0.0706352,0.1766815185546875,1
site3_352.png_X0_Y256,13.593237483293692,372.30244557382923,0.08738718470609777,0.010300848644725302,0.9254870052110744,21.561737,0.14105296,-0.06587569,0.3717041015625,1
site3_352.png_X256_Y256,13.15603142998835,303.2200337910846,0.10806729716291905,0.013397857456564303,0.9379080192125777,13.45726,0.15061557,-0.117112845,0.5432586669921875,2
site3_353.png_X0_Y0,13.039740722624,283.7959106623667,0.0846820717132224,0.012672398580253454,0.8856390079788213,37.282776,0.16240683,-0.06727877,0.0806884765625,1
site3_353.png_X256_Y0,12.640651900990942,231.62152705690244,0.10137752449764718,0.014998042193222493,0.8757468943310882,21.256271,0.17304331,-0.12971467,0.1289215087890625,1
site3_353.png_X0_Y256,12.986322076794753,311.0037550911933,0.09477237086699705,0.013525112475437641,0.8796785449695455,24.722122,0.1692303,-0.11453909,0.2119903564453125,1
site3_353.png_X256_Y256,12.377767080027182,233.5092966947836,0.1024866586534488,0.016867337369873003,0.8202308757688469,17.060715,0.18099344,-0.14902964,0.078857421875,1
site3_354.png_X0_Y0,12.560605511989323,188.60497304222153,0.10005447950475425,0.015133875139606128,0.8919758781343711,15.189682,0.18332285,-0.15256268,0.0,0
site3_354.png_X256_Y0,12.913764172497148,141.18288616457787,0.11740240230704513,0.012916024919561404,0.9697121302415002,22.696579,0.1388586,-0.05275206,0.0562591552734375,1
site3_354.png_X0_Y256,13.365533447332536,402.4684580750245,0.06858516699897876,0.011091266687470196,0.8543302253090315,55.465576,0.12079696,0.056355484,0.0,0
site3_354.png_X256_Y256,12.900218065387012,447.44799159280103,0.08988950093513147,0.014420339978390689,0.7774190476659387,56.763046,-0.0010217624,0.31071466,0.0,0
site3_358.png_X0_Y0,13.791904004957303,592.5862389015094,0.0645438157142032,0.00946022746704797,0.8470202631358582,73.02605,0.038722884,0.24488531,0.0,0
site3_358.png_X256_Y0,14.169334254486099,856.1693234573372,0.058817687566178764,0.008399926299786687,0.8536991205643218,62.312424,0.017496318,0.23536563,0.0,0
site3_358.png_X0_Y256,12.541271248101404,355.2852637056984,0.11482084282422089,0.019642633671144445,0.8883115475066321,61.38826,-0.05152776,0.4846182,0.0,0
site3_358.png_X256_Y256,11.717674669796974,367.6576073055442,0.17816078234958993,0.03196839704772995,0.873490245536824,34.80397,-0.03928369,0.34439722,0.0,0
site3_359.png_X0_Y0,13.617306964473832,474.6673438701646,0.07361934831680604,0.010450814685214796,0.8867531357607683,91.14044,0.02089975,0.3044612,0.077972412109375,1
site3_359.png_X256_Y0,13.777404465354858,618.5865580996651,0.06027763106072894,0.0094394546020443,0.8353878221139823,76.2672,0.02755257,0.24366854,0.0,0
site3_359.png_X0_Y256,13.891807494845452,725.5431383212282,0.058894707298576904,0.009257945662661358,0.82443131710603,69.5641,0.016603412,0.26241577,0.0,0
site3_359.png_X256_Y256,13.611032854381758,495.71790830150144,0.0765527435448348,0.010234265108918303,0.8866358263977245,79.28853,-0.008345326,0.3568,0.0,0
site3_360.png_X0_Y0,14.114863678519473,783.609754901964,0.051113802229758386,0.008365721126887198,0.8302232686161666,94.09683,0.013455792,0.31418878,0.0,0
site3_360.png_X256_Y0,13.476263992033042,522.1748828124995,0.07033540812854519,0.011147663385109158,0.8270628529855706,59.551422,0.12562492,0.020585073,0.0,0
site3_360.png_X0_Y256,14.206703945108826,1072.217633211967,0.04547502839088204,0.007945790753437262,0.7632284267185342,79.046936,0.0069444706,0.30266574,0.0,0
site3_360.png_X256_Y256,13.866820421120998,608.6832840884449,0.06500841548516795,0.009252984007685516,0.8712120667487481,56.95038,0.09697826,0.07525834,0.0,0
site3_361.png_X0_Y0,13.148952750877374,363.1580891964608,0.0841749631373736,0.012938323610162996,0.8679992023740719,30.338715,0.14609897,-0.07985301,0.0991058349609375,1
site3_361.png_X256_Y0,13.349727432888091,335.78797361592797,0.11008682565952374,0.012869579486589972,0.9526406169049924,38.719376,0.08029822,0.065349214,0.230438232421875,1
site3_361.png_X0_Y256,13.077172889862094,355.0845381734215,0.0772363297518363,0.012578493591905028,0.8340277622397525,34.56958,0.15331438,-0.071758024,0.1027069091796875,1
site3_361.png_X256_Y256,13.325112441480593,565.9746161332105,0.12957951259072792,0.04268867848945647,0.9064975840450158,30.803696,0.116174564,-0.034276783,0.5399627685546875,2
site3_383.png_X0_Y0,12.589703226097718,309.59950303071093,0.11099376182593199,0.01709888921946636,0.8683422643129675,49.881744,-0.045297876,0.35666156,0.0,0
site3_383.png_X256_Y0,13.86303819425426,765.6936870134323,0.053209314499973154,0.009253404197486163,0.7850139871952686,53.895065,0.03700842,0.13688332,0.0,0
site3_383.png_X0_Y256,13.330779234301575,550.0123541126023,0.05735650464817442,0.011237282766748001,0.726124476764044,105.86688,0.059056304,0.2599024,0.0,0
site3_383.png_X256_Y256,13.16322040484963,419.82471905337195,0.12264531262757924,0.027441684928806408,0.9243194931821497,48.93036,0.102839164,0.03345338,0.289703369140625,1
site3_384.png_X0_Y0,12.61210282626045,280.7629887543299,0.09078732864460164,0.01530690908266163,0.8120975753965616,32.89624,0.15681167,-0.08903353,0.058746337890625,1
site3_384.png_X256_Y0,12.719697532702918,237.54639115664762,0.09529807686475616,0.014086004281434649,0.8754463998527018,21.595581,0.18103904,-0.13606824,0.0,0
site3_384.png_X0_Y256,12.691648567499934,292.1921192720381,0.09032203954125745,0.014891001815076795,0.8282679015200717,37.442825,0.15056075,-0.073072866,0.0744476318359375,1
site3_384.png_X256_Y256,12.283115483189984,210.58041229635467,0.09439474061744772,0.0166115784194079,0.8124282263723211,21.61296,0.18338227,-0.13835375,0.0,0
site3_385.png_X0_Y0,13.12635240441673,371.044378574354,0.07081653612121094,0.012208020429226547,0.8246798940653468,54.69893,0.1223935,0.03200795,0.0,0
site3_385.png_X256_Y0,13.155838532528263,497.1050529694153,0.06328514949117836,0.012165884321305859,0.7114830259526973,102.75662,0.020194933,0.32226667,0.0,0
site3_385.png_X0_Y256,12.649950731297132,278.2245670535415,0.08191760502163478,0.0146559640132062,0.8067077851256392,32.747726,0.15580504,-0.079938844,0.00042724609375,0
site3_385.png_X256_Y256,13.017258471059936,212.73563369557914,0.09977359584376123,0.012584940252825791,0.9356566885650843,92.529205,-0.022342134,0.41726455,0.0099639892578125,0
site3_390.png_X0_Y0,13.821563306678208,663.8549819330433,0.062219899867996656,0.009425961061486965,0.8400316898414748,77.40286,-0.0023732544,0.2833303,0.0,0
site3_390.png_X256_Y0,13.422725944038683,559.5348428639267,0.05841015813846122,0.010953567799046897,0.7568477367420092,115.97508,0.015612737,0.3292945,0.0,0
site3_390.png_X0_Y256,13.710271139196747,615.6671802912367,0.06099052986013059,0.009604733712447397,0.8245602126516434,109.26413,-0.020423599,0.40273717,0.0,0
site3_390.png_X256_Y256,13.50813362715841,471.17112961361767,0.06744361872310423,0.010425783723723252,0.848696161462168,113.21062,-0.0179319,0.4215476,0.00982666015625,0
site3_391.png_X0_Y0,13.863657839391784,744.8792663879271,0.05198116237490688,0.009120672299295019,0.7775633215516533,94.37358,0.0022666873,0.33128554,0.0,0
site3_391.png_X256_Y0,13.426250466064555,503.3391684838749,0.06845612397489725,0.011223864754680487,0.8210013624393397,53.5186,0.12995327,0.0064236606,0.0,0
site3_391.png_X0_Y256,13.699847721467908,641.8851208970253,0.056733789208631646,0.009963943559594986,0.7896632623620516,89.30188,0.060501117,0.2019549,0.089996337890625,1
site3_391.png_X256_Y256,13.332813128810265,504.27019526744004,0.06944923296345398,0.011655463915496982,0.7930265231968164,49.563873,0.13544056,-0.025567463,0.0874481201171875,1
site3_392.png_X0_Y0,12.422486253627783,179.4890310517602,0.11695194213877731,0.01583896300218781,0.8970780349252502,29.426361,0.16509174,-0.10795201,0.0,0
site3_392.png_X256_Y0,12.615207584701755,236.53740576040667,0.10349583944330507,0.015518093513664066,0.8740113410139855,32.47737,0.14803568,-0.08098686,0.2078857421875,1
